1;389;12 Angry Men;38.046;['Drama'];The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.;8.528;6881;1957-04-10;1000000;350000;None;en;['United Artists', 'Orion-Nova Productions']
134;107;Snatch;33.248;['Crime', 'Comedy'];Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.;7.796;7723;2000-09-01;83557872;10000000;None;en;['Columbia Pictures', 'SKA Films']
135;239;Some Like It Hot;19.577;['Comedy', 'Music', 'Romance', 'Crime'];Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.;8.125;2895;1959-03-19;25000000;2883848;None;en;['United Artists', 'The Mirisch Company', 'Ashton Productions']
136;235;Stand by Me;24.132;['Crime', 'Drama'];Gordie, Chris, Teddy and Vern are four friends who decide to hike to find the corpse of Ray Brower, a local teenager, who was hit by a train while plucking blueberries in the wild.;7.9;4831;1986-08-08;52287414;8000000;None;en;['Columbia Pictures', 'Act III Productions']
137;13475;Star Trek;40.191;['Science Fiction', 'Action', 'Adventure'];The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.;7.433;8926;2009-05-06;385680446;150000000;Star Trek: Alternate Reality Collection;en;['Paramount', 'Spyglass Entertainment', 'Bad Robot', 'MavroCine Pictures GmbH & Co. KG']
138;1892;Star Wars: Episode VI - Return of the Jedi;40.398;['Adventure', 'Action', 'Science Fiction'];Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, while the Emperor seeks to destroy the Rebellion once and for all with a second dreaded Death Star.;7.887;13621;1983-05-25;572700000;32350000;Star Wars Collection;en;['Lucasfilm Ltd.']
139;845;Strangers on a Train;11.632;['Crime', 'Thriller'];A deranged socialite accosts a tennis star with his theory that if two strangers trade murders, they can disguise their motives and avoid suspicion.;7.706;1318;1951-06-27;7000000;1200000;None;en;['Warner Bros. Pictures']
140;599;Sunset Boulevard;19.077;['Drama'];A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.;8.379;2107;1950-08-10;5000000;1752000;None;en;['Paramount']
141;7508;Taare Zameen Par;15.473;['Drama'];"Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.";7.995;916;2007-12-21;28430000;2600000;None;hi;['Aamir Khan Productions', 'PVR Pictures']
142;103;Taxi Driver;44.462;['Crime', 'Drama'];A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action.;8.169;10092;1976-02-09;28570902;1300000;None;en;['Columbia Pictures', 'Italo/Judeo Productions', 'Bill/Phillips']
143;280;Terminator 2: Judgment Day;73.349;['Action', 'Thriller', 'Science Fiction'];Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.;8.085;10904;1991-07-03;520000000;102000000;The Terminator Collection;en;['Carolco Pictures', 'TriStar Pictures', 'Lightstorm Entertainment', 'StudioCanal', 'Valhalla Motion Pictures']
144;284;The Apartment;23.144;['Comedy', 'Drama', 'Romance'];Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.;8.228;1841;1960-06-21;25000000;3000000;None;en;['The Mirisch Company']
145;74643;The Artist;13.145;['Drama', 'Comedy', 'Romance'];Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.;7.44;2842;2011-10-12;133432856;15000000;None;fr;['France 3 Cinéma', 'La Petite Reine', 'Studio 37', 'uFilm', 'Jouror Productions', 'La Classe américaine', 'JD Prod']
146;24428;The Avengers;130.982;['Science Fiction', 'Action', 'Adventure'];When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!;7.708;27908;2012-04-25;1518815515;220000000;The Avengers Collection;en;['Marvel Studios']
147;887;The Best Years of Our Lives;13.584;['Drama', 'Romance', 'War'];It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare.;7.826;497;1946-12-25;23650000;2100000;None;en;['RKO Radio Pictures', 'Samuel Goldwyn Productions']
148;115;The Big Lebowski;25.767;['Comedy', 'Crime'];Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.;7.8;9755;1998-03-06;46969409;15000000;None;en;['Gramercy Pictures', 'PolyGram Filmed Entertainment', 'Working Title Films']
149;910;The Big Sleep;12.424;['Crime', 'Mystery', 'Thriller'];Private Investigator Philip Marlowe is hired by wealthy General Sternwood regarding a matter involving his youngest daughter Carmen. Before the complex case is over, Marlowe sees murder, blackmail, deception, and what might be love.;7.67;823;1946-08-23;4900000;1600000;None;en;['Warner Bros. Pictures']
150;2503;The Bourne Ultimatum;25.531;['Action', 'Drama', 'Mystery', 'Thriller'];Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.;7.409;6732;2007-08-03;442824138;70000000;The Bourne Collection;en;['Universal Pictures', 'Studio Babelsberg', 'Peninsula Films', 'The Kennedy/Marshall Company', 'Ludlum Entertainment', 'Motion Picture BETA Produktionsgesellschaft', 'Bourne Again', 'KanZaman Services']
151;826;The Bridge on the River Kwai;17.269;['Drama', 'History', 'War'];The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson , the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.;7.821;1685;1957-10-11;44908000;3000000;None;en;['Columbia Pictures', 'Horizon Pictures']
152;155;The Dark Knight;68.291;['Drama', 'Action', 'Crime', 'Thriller'];Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.;8.505;28775;2008-07-14;1004558444;185000000;The Dark Knight Collection;en;['Warner Bros. Pictures', 'DC Comics', 'Legendary Pictures', 'Syncopy', 'Isobel Griffiths']
153;11778;The Deer Hunter;19.932;['Drama', 'War'];A group of working-class friends decide to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.;8.014;3127;1978-03-09;50000000;15000000;None;en;['Universal Pictures', 'EMI Films']
154;1422;The Departed;33.359;['Drama', 'Thriller', 'Crime'];To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.;8.162;12967;2006-10-04;291465000;90000000;None;en;['Plan B Entertainment', 'Warner Bros. Pictures', 'Vertigo Entertainment', 'Media Asia Films', 'Initial Entertainment Group']
155;1955;The Elephant Man;20.88;['Drama', 'History'];"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.";8.07;2862;1980-10-09;26010864;5000000;None;en;['Paramount', 'StudioCanal', 'Brooksfilms']
156;9552;The Exorcist;47.337;['Horror'];12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.;7.724;6709;1973-12-26;441405644;15000000;The Exorcist Collection;en;['Warner Bros. Pictures', 'Hoya Productions']
157;961;The General;10.88;['Action', 'Adventure', 'Comedy', 'Drama', 'War'];During America’s Civil War, Union spies steal engineer Johnnie Gray's beloved locomotive, 'The General'—with Johnnie's lady love aboard an attached boxcar—and he single-handedly must do all in his power to both get The General back and to rescue Annabelle.;8.02;960;1926-12-25;1000000;750000;None;en;['Buster Keaton Productions', 'Joseph M. Schenck Productions']
158;238;The Godfather;128.893;['Drama', 'Crime'];Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.;8.715;17110;1972-03-14;245066411;6000000;The Godfather Collection;en;['Paramount', 'Alfran Productions']
159;962;The Gold Rush;9.782;['Adventure', 'Comedy', 'Drama'];A lone prospector ventures into Alaska looking for gold. He soon gets mixed up with some burly characters, falls in love with the beautiful Georgia, and tries to win her heart with his singular charm.;8.032;1273;1925-07-12;4000000;923000;None;en;['United Artists', 'Charles Chaplin Productions']
160;37247;The Graduate;24.75;['Comedy', 'Drama', 'Romance'];Benjamin, a recent college graduate very worried about his future, finds himself in a love triangle with an older woman and her daughter.;7.659;2776;1967-12-21;104945305;3000000;None;en;['AVCO Embassy Pictures', 'Lawrence Turman Films, Inc.']
161;596;The Grapes of Wrath;11.763;['Drama'];Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncle’s farm, and joins them the next day as they head for California and a new life... Hopefully.;7.8;777;1940-03-15;1591000;800000;None;en;['20th Century Fox']
162;914;The Great Dictator;22.432;['Comedy', 'War'];Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.;8.35;2779;1940-10-15;11000000;2000000;None;en;['United Artists', 'Roy Export Company Establishment']
163;5925;The Great Escape;21.054;['Adventure', 'Drama', 'History', 'Thriller', 'War'];The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.;7.944;2101;1963-06-20;11744471;4000000;The Great Escape Collection;en;['United Artists', 'The Mirisch Company']
164;497;The Green Mile;70.427;['Fantasy', 'Drama', 'Crime'];A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.;8.509;14748;1999-12-10;286801374;60000000;None;en;['Castle Rock Entertainment', 'Warner Bros. Pictures', 'Darkwoods Productions']
165;49051;The Hobbit: An Unexpected Journey;66.809;['Adventure', 'Fantasy', 'Action'];Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.;7.318;16531;2012-11-26;1021103568;250000000;The Hobbit Collection;en;['WingNut Films', 'New Line Cinema', 'Metro-Goldwyn-Mayer', 'Warner Bros. Pictures']
166;990;The Hustler;11.265;['Drama', 'Romance'];Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.;7.7;777;1961-09-25;7600000;2000000;The Hustler Collection;en;['20th Century Fox', 'Rossen Films']
167;10098;The Kid;14.257;['Comedy', 'Drama'];A tramp cares for a boy after he's abandoned as a newborn by his mother. Later the mother has a change of heart and aches to be reunited with her son.;8.215;1695;1921-01-21;2500000;250000;None;en;['Charles Chaplin Productions']
168;247;The Killing;15.538;['Crime', 'Drama', 'Thriller'];Career criminal Johnny Clay recruits a sharpshooter, a crooked police officer, a bartender and a betting teller named George, among others, for one last job before he goes straight and gets married. But when George tells his restless wife about the scheme to steal millions from the racetrack where he works, she hatches a plot of her own.;7.684;1202;1956-06-06;0;320000;None;en;['United Artists', 'Harris-Kubrick Productions']
169;45269;The King's Speech;21.287;['Drama', 'History'];The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.;7.737;7719;2010-11-26;414211549;15000000;None;en;['The Weinstein Company', 'UK Film Council', 'Bedlam Productions', 'See-Saw Films', 'Aegis Film Fund', 'FilmNation Entertainment', 'Momentum Pictures', 'Molinare Investment']
170;8587;The Lion King;108.914;['Family', 'Animation', 'Drama'];A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?;8.259;16022;1994-06-23;763455561;45000000;The Lion King Collection;en;['Walt Disney Pictures', 'Walt Disney Feature Animation']
171;121;The Lord of the Rings: The Two Towers;79.568;['Adventure', 'Fantasy', 'Action'];Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.;8.373;19069;2002-12-18;926287400;79000000;The Lord of the Rings Collection;en;['WingNut Films', 'New Line Cinema', 'The Saul Zaentz Company']
172;963;The Maltese Falcon;13.098;['Mystery', 'Crime', 'Thriller'];A private detective takes on a case that involves him with three eccentric criminals, a beautiful liar, and their quest for a priceless statuette.;7.768;1334;1941-10-18;1772000;375000;None;en;['Warner Bros. Pictures']
173;11697;The Man Who Shot Liberty Valance;12.496;['Western'];A senator, who became famous for killing a notorious outlaw, returns for the funeral of an old friend and tells the truth about his deed.;7.784;892;1962-04-15;8000000;3200000;None;en;['Paramount', 'John Ford Productions']
174;982;The Manchurian Candidate;9.192;['Thriller', 'Drama', 'Mystery'];Near the end of the Korean War, a platoon of U.S. soldiers is captured by communists and brainwashed. Following the war, the platoon is returned home, and Sergeant Raymond Shaw is lauded as a hero by the rest of his platoon. However, the platoon commander, Captain Bennett Marco, finds himself plagued by strange nightmares and soon races to uncover a terrible plot.;7.608;555;1962-10-01;7700000;2200000;None;en;['United Artists', 'MC Productions']
175;603;The Matrix;63.374;['Action', 'Science Fiction'];Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.;8.195;22498;1999-03-30;463517383;63000000;The Matrix Collection;en;['Village Roadshow Pictures', 'Warner Bros. Pictures', 'Groucho II Film Partnership', 'Silver Pictures']
176;3112;The Night of the Hunter;13.439;['Crime', 'Drama', 'Thriller'];In the Deep South, a serial-killing preacher hunts two young children who know the whereabouts of a stash of money.;7.889;1253;1955-08-26;0;795000;None;en;['United Artists', 'Paul Gregory Productions']
177;423;The Pianist;38.571;['Drama', 'War'];"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.";8.381;7712;2002-09-17;120072577;35000000;None;en;['Canal+', 'Bac Films', 'Canal+ Polska', 'Heritage Films', 'Studio Babelsberg', 'Runteam', 'Agencja Produkcji Filmowej', 'FilmFernsehFonds Bayern', 'Filmboard Berlin-Brandenburg (FBB)', 'R.P. Productions', 'StudioCanal', 'FFA', 'TVP']
178;1124;The Prestige;29.228;['Drama', 'Mystery', 'Science Fiction'];A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.;8.201;13684;2006-10-19;109676311;40000000;None;en;['Newmarket Films', 'Warner Bros. Pictures', 'Touchstone Pictures', 'Syncopy']
179;2493;The Princess Bride;26.245;['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance'];In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.;7.67;3913;1987-09-25;30861665;16000000;None;en;['The Princess Bride Ltd.', 'Buttercup Films Ltd.', 'Act III Productions']
180;278;The Shawshank Redemption;80.189;['Drama', 'Crime'];Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.;8.7;22888;1994-09-23;28341469;25000000;None;en;['Castle Rock Entertainment']
181;694;The Shining;41.839;['Horror', 'Thriller'];Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.;8.2;15173;1980-05-23;44781695;19000000;The Shining Collection;en;['Hawk Films', 'Warner Bros. Pictures', 'Producers Circle', 'Peregrine']
182;274;The Silence of the Lambs;9.724;['Crime', 'Drama', 'Thriller'];Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism.  Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.;8.343;14010;1991-02-14;272742922;19000000;The Hannibal Lecter Collection;en;['Orion Pictures', 'Strong Heart/Demme Production']
183;745;The Sixth Sense;29.18;['Mystery', 'Thriller', 'Drama'];Following an unexpected tragedy, a child psychologist named Malcolm Crowe meets an nine year old boy named Cole Sear, who is hiding a dark secret.;7.94;10040;1999-08-06;672806292;40000000;None;en;['Spyglass Entertainment', 'The Kennedy/Marshall Company', 'Hollywood Pictures', 'Barry Mendel Productions']
184;9277;The Sting;16.314;['Comedy', 'Crime', 'Drama'];A novice con man teams up with an acknowledged master to avenge the murder of a mutual friend by pulling off the ultimate big con and swindling a fortune from a big-time mobster.;8.027;2128;1973-12-25;159616327;5500000;The Sting Collection;en;['Universal Pictures', 'Zanuck/Brown Productions']
185;218;The Terminator;52.05;['Action', 'Thriller', 'Science Fiction'];"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?";7.633;11039;1984-10-26;78371200;6400000;The Terminator Collection;en;['Orion Pictures', 'Pacific Western', 'Hemdale Film', 'Cinema 84', 'Euro Film Funding']
186;1091;The Thing;33.745;['Horror', 'Mystery', 'Science Fiction'];A team of American scientists investigate the empty, destroyed base of their Norwegian counterparts in Antarctica, only to discover a terrifying life force that can take the form of its prey.;8.03;5709;1982-06-25;19629760;15000000;The Thing Collection;en;['Universal Pictures', 'Turman-Foster Company', 'Province of BC, Ministry of Tourism, Film Promotion Office']
187;1092;The Third Man;18.386;['Thriller', 'Mystery'];"In postwar Vienna, Austria, Holly Martins, a writer of pulp Westerns, arrives penniless as a guest of his childhood chum Harry Lime, only to learn he has died. Martins develops a conspiracy theory after learning of a ""third man"" present at the time of Harry's death, running into interference from British officer Major Calloway, and falling head-over-heels for Harry's grief-stricken lover, Anna.";7.991;1476;1949-08-31;1226098;0;None;en;['British Lion Films', 'London Films Productions']
188;3090;The Treasure of the Sierra Madre;15.641;['Adventure', 'Drama', 'Western'];Fred C. Dobbs and Bob Curtin, both down on their luck in Tampico, Mexico in 1925, meet up with a grizzled prospector named Howard and decide to join with him in search of gold in the wilds of central Mexico. Through enormous difficulties, they eventually succeed in finding gold, but bandits, the elements, and most especially greed threaten to turn their success into disaster.;8.022;951;1948-01-15;4307000;3800000;None;en;['Warner Bros. Pictures']
189;37165;The Truman Show;38.437;['Comedy', 'Drama'];Truman Burbank is the star of The Truman Show, a 24-hour-a-day reality TV show that broadcasts every aspect of his life without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows, including his wife and his best friend is really an actor, paid to be part of his life.;8.125;15559;1998-06-04;264118201;60000000;None;en;['Paramount', 'Scott Rudin Productions']
190;117;The Untouchables;23.46;['Crime', 'Drama', 'History', 'Thriller'];Young Treasury Agent Eliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jim Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.;7.766;4829;1987-06-03;76270454;25000000;None;en;['Paramount']
191;629;The Usual Suspects;32.59;['Drama', 'Crime', 'Thriller'];Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.;8.199;9008;1995-07-19;23341568;6000000;None;en;['Blue Parrot Productions', 'Bad Hat Harry Productions']
192;576;The Wild Bunch;11.545;['Adventure', 'Western'];"An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them.";7.658;961;1969-06-17;638641;6244087;None;en;['Warner Bros./Seven Arts']
193;630;The Wizard of Oz;51.398;['Adventure', 'Fantasy', 'Family'];Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.;7.587;4747;1939-08-15;33754967;2777000;Oz Collection;en;['Metro-Goldwyn-Mayer']
194;7345;There Will Be Blood;14.237;['Drama'];Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives.;8.097;5440;2007-12-26;77208711;25000000;None;en;['Miramax', 'Ghoulardi Film Company', 'Paramount Vantage']
195;595;To Kill a Mockingbird;18.348;['Drama'];Scout Finch, 6, and her older brother Jem live in sleepy Maycomb, Alabama, spending much of their time with their friend Dill and spying on their reclusive and mysterious neighbor, Boo Radley. When Atticus, their widowed father and a respected lawyer, defends a black man named Tom Robinson against fabricated rape charges, the trial and tangent events expose the children to evils of racism and stereotyping.;8.025;2184;1962-12-20;13129846;2000000;None;en;['Pakula-Mulligan', 'Brentwood Productions']
196;8392;Tonari no Totoro;46.797;['Fantasy', 'Animation', 'Family'];Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.;8.07;6534;1988-04-16;45000000;3700000;None;ja;['Tokuma Shoten', 'Studio Ghibli', 'Nibariki']
197;1480;Touch of Evil;14.628;['Crime', 'Thriller'];When a car bomb explodes on the American side of the U.S./Mexico border, Mexican drug enforcement agent Miguel Vargas begins his investigation, along with American police captain Hank Quinlan. When Vargas begins to suspect that Quinlan and his shady partner, Menzies, are planting evidence to frame an innocent man, his investigations into their possible corruption quickly put himself and his new bride, Susie, in jeopardy.;7.777;1176;1958-03-30;2247500;829000;None;en;['Universal International Pictures']
198;862;Toy Story;110.789;['Animation', 'Adventure', 'Family', 'Comedy'];Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.;7.965;16124;1995-10-30;373554033;30000000;Toy Story Collection;en;['Pixar']
199;627;Trainspotting;21.52;['Drama', 'Crime'];Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends -- Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind when Begbie shows up at his front door on the lam, and a scheming Sick Boy follows.;7.97;8525;1996-02-23;16491080;4000000;Trainspotting Collection;en;['Channel Four Films', 'Noel Gay Motion Picture Company', 'Figment Films', 'Film4 Productions']
200;110;Trois couleurs: Rouge;13.743;['Drama', 'Mystery', 'Romance'];Valentine, a student model in Geneva, struggles with a possessive boyfriend and a troubled family. When she runs over a dog, she discovers that its owner, a retired judge, is illegally wiretapping and eavesdropping on his neighbors' phone calls. Although Valentine is outraged, she develops a strange bond with the judge – and as the two become closer, she finds herself caught in the middle of events that could change her life.;7.963;1102;1994-05-12;0;0;Three Colors Collection;fr;['Miramax', 'Zespół Filmowy TOR', 'Le Studio Canal+', 'France 3 Cinéma', 'TSR']
